,dam_stats_key,t_date,month_year,t_month,t_year,dam_name,dam_class,total_dam_capacity_ML,height_m,storage_ml,percentage_capacity
20737,2e751e3c-12b5-4e14-8b98-2226e415e39d,2014-10-12,October 2014,10,2014,VICTORIA,Minor Dam,128.0,6.37,126.9,99.14
20738,92d735e0-dd13-4f49-80d5-eced330dbbb1,2014-10-13,October 2014,10,2014,VICTORIA,Minor Dam,128.0,6.37,126.9,99.14
20739,439e7852-6567-421b-adf7-cd31bb715fa9,2014-10-14,October 2014,10,2014,VICTORIA,Minor Dam,128.0,6.37,126.9,99.14
20740,8fb2fbbb-5587-4450-9e75-ff3045658308,2014-10-15,October 2014,10,2014,VICTORIA,Minor Dam,128.0,6.37,126.9,99.14
20741,fdbb0d0b-2495-4a90-be41-3321846db1d3,2014-10-16,October 2014,10,2014,VICTORIA,Minor Dam,128.0,6.37,126.9,99.14
20742,56ea00ae-4572-4f95-9a26-903681710cc0,2014-10-17,October 2014,10,2014,VICTORIA,Minor Dam,128.0,6.37,126.9,99.14
20743,4e8a2995-d815-4ed5-b546-e21ffd235653,2014-10-18,October 2014,10,2014,VICTORIA,Minor Dam,128.0,6.37,126.9,99.14
20744,8418bf2d-6a2b-4b4f-bd68-2a0536b68291,2014-10-19,October 2014,10,2014,VICTORIA,Minor Dam,128.0,6.36,126.5,98.83
20745,c4bcd336-6736-41b6-860c-940f7d487f79,2014-10-20,October 2014,10,2014,VICTORIA,Minor Dam,128.0,6.35,126.0,98.44
20746,faa5573d-cf85-4473-a937-cfce2bd89318,2014-10-21,October 2014,10,2014,VICTORIA,Minor Dam,128.0,6.34,125.5,98.05
20747,d99c079d-4d34-474b-b7ad-c5df36fe73df,2014-10-22,October 2014,10,2014,VICTORIA,Minor Dam,128.0,6.34,125.5,98.05
20748,f229b517-335a-4878-b3a5-00a34daa5bd5,2014-10-23,October 2014,10,2014,VICTORIA,Minor Dam,128.0,6.33,125.0,97.66
20749,90af19f4-88dd-45ff-b2c9-bd544fe92650,2014-10-24,October 2014,10,2014,VICTORIA,Minor Dam,128.0,6.33,125.0,97.66
20750,a13dc030-2989-43f1-9fdc-71531bbb518a,2014-10-25,October 2014,10,2014,VICTORIA,Minor Dam,128.0,6.33,125.0,97.66
20751,25d56db7-7485-4eed-9327-4038afdcd358,2014-10-26,October 2014,10,2014,VICTORIA,Minor Dam,128.0,6.32,124.5,97.27
20752,72413cd6-a399-45d3-afaa-92c0e58eb829,2014-10-27,October 2014,10,2014,VICTORIA,Minor Dam,128.0,6.3,123.5,96.48
20753,74310017-e7a2-4f17-9ccd-47ae5137e62b,2014-10-28,October 2014,10,2014,VICTORIA,Minor Dam,128.0,6.29,123.0,96.09
20754,e719cbbb-deb5-47c4-a676-2a16b8c4aea0,2014-10-29,October 2014,10,2014,VICTORIA,Minor Dam,128.0,6.28,122.5,95.70
20755,06e0d6aa-9ac5-42e4-aa23-dd09041ce256,2014-10-30,October 2014,10,2014,VICTORIA,Minor Dam,128.0,6.28,122.5,95.70
20756,ee1b1c0c-9b97-4514-acdb-39d8482971f2,2014-10-31,October 2014,10,2014,VICTORIA,Minor Dam,128.0,6.28,122.5,95.70
20757,c7a2b3fc-fee4-4a78-a5b3-b77b0cac96de,2014-11-01,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.28,122.5,95.70
20758,7b1470df-2246-4215-b66f-5b32bc267221,2014-11-02,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.28,122.5,95.70
20759,3e074617-3a33-4d33-a43a-9568bd5650f1,2014-11-03,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.28,122.5,95.70
20760,204604d4-73c7-452b-b3d0-44c2359456fd,2014-11-04,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.28,122.5,95.70
20761,25364898-af36-464a-948f-e3afe171c446,2014-11-05,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.28,122.5,95.70
20762,7967691e-8b01-4a88-9bf8-7acdeffc1b6a,2014-11-06,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.28,122.5,95.70
20763,758c1145-533c-4b49-b9ad-916b54eaafa9,2014-11-07,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.28,122.5,95.70
20764,f5caeb70-7e5a-4e39-afc2-0fc1c27c24f6,2014-11-08,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.28,122.5,95.70
20765,32a97157-bb39-454d-9c7a-637f83be0b37,2014-11-09,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.26,121.5,94.92
20766,bf058f8a-6224-43f5-9a6c-955aa351ba96,2014-11-10,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.24,120.5,94.14
20767,d15be7d9-d4b7-4df2-92c0-da50ee92c06d,2014-11-11,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.24,120.5,94.14
20768,9ab61d8c-51ae-4dc1-8ee3-9b6bcd21eb74,2014-11-12,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.24,120.5,94.14
20769,60526ea0-4cd1-4e70-a243-98fd3ee793b1,2014-11-13,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.24,120.5,94.14
20770,c9ea7d2d-d26e-49c1-b4be-fc0932d3e343,2014-11-14,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.24,120.5,94.14
20771,a59df2ac-df79-4933-952d-0c98d1308eda,2014-11-15,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.24,120.5,94.14
20772,bacebe36-fa1d-43f4-8844-d0579f2c73fb,2014-11-16,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.24,120.5,94.14
20773,dc80f50a-8d93-40fb-8050-ade848643263,2014-11-17,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.24,120.5,94.14
20774,6374fa52-984e-45af-ae53-cd72f554be53,2014-11-18,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.23,120.1,93.83
20775,45dd4e3c-4be8-4e58-bb0b-56bacac569d3,2014-11-19,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.22,119.6,93.44
20776,831c45d6-cebf-4836-8ed7-e354bf36c79d,2014-11-20,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.21,119.1,93.05
20777,d54d70bf-5f14-4e7f-b6a2-782e119aee30,2014-11-21,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.2,118.6,92.66
20778,e4a91257-302d-43e2-8190-f038c475422a,2014-11-22,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.2,118.6,92.66
20779,8a66026f-0381-44b4-a192-3bda8b7a8005,2014-11-23,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.19,118.1,92.27
20780,2f9c15b1-4fed-4876-9565-047d8af40dbf,2014-11-24,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.18,117.6,91.87
20781,54af8708-ef16-4997-8159-a16ecc322d0b,2014-11-25,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.18,117.6,91.87
20782,94ce072d-423e-4384-aca4-b450c862bed6,2014-11-26,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.17,117.1,91.48
20783,c591d8b1-a326-49c1-8bd3-01e3bfddf064,2014-11-27,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.17,117.1,91.48
20784,64c2cb0e-07e5-44f9-a899-0508cc37279d,2014-11-28,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.17,117.1,91.48
20785,a18419aa-6a37-433a-bb47-ea6863803043,2014-11-29,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.16,116.6,91.09
20786,1bc96c01-1cd8-4f6e-a04e-e3edd1b4fdb4,2014-11-30,November 2014,11,2014,VICTORIA,Minor Dam,128.0,6.16,116.6,91.09
20787,f327da64-1fc3-4443-9739-0a40efbcd717,2014-12-01,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.15,116.1,90.70
20788,fa98e8ab-5143-48de-b580-cc9917602f38,2014-12-02,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.14,115.6,90.31
20789,6763ebb8-b4f9-4de0-9fc1-fc677bce1512,2014-12-03,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.14,115.6,90.31
20790,0b1b64c9-ce0f-4338-8e1d-f9157826b339,2014-12-04,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.14,115.6,90.31
20791,689b621a-d8da-474c-83bb-1b3fc9b28ac3,2014-12-05,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.13,115.1,89.92
20792,af968a6f-d038-47a6-8dda-28c3152a6db6,2014-12-06,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.11,114.1,89.14
20793,1e8e351f-4727-40d3-84f4-7b407bb325dc,2014-12-07,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.11,114.1,89.14
20794,0e6fd35c-7e1c-4558-b542-7adccb48dec8,2014-12-08,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.11,114.1,89.14
20795,da8b9eb3-a21d-46f6-8301-f723225d3d2a,2014-12-09,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.09,113.2,88.44
20796,c69a6e3a-81d8-4116-9ead-12bbcc9738a8,2014-12-10,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.09,113.2,88.44
20797,e168cff6-d1b1-4a87-9208-d26e93e71e6a,2014-12-11,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.09,113.2,88.44
20798,39e0e82d-e5ec-4177-a6f2-ee8fff9fb6e8,2014-12-12,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.08,112.8,88.13
20799,a58f95ee-2d96-4d83-a1d4-f9936dbe3785,2014-12-13,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.07,112.3,87.73
20800,1d97354a-b40e-4506-a529-862934f27713,2014-12-14,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.05,111.5,87.11
20801,7b066db3-20f3-44a1-988b-7caf73622372,2014-12-15,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.04,111.0,86.72
20802,a7c21437-48bc-4468-9f18-80a08ba394df,2014-12-16,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.04,111.0,86.72
20803,5c5a1fc7-ccf6-4748-9ff6-e8f503ece40f,2014-12-17,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.03,110.6,86.41
20804,a1f63ec4-127d-4e0a-bff9-28e94bba6882,2014-12-18,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.03,110.6,86.41
20805,311b892f-b36e-43ea-92aa-547697093515,2014-12-19,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.02,110.1,86.02
20806,0bf8249d-79ad-46d7-adb8-343f68730350,2014-12-20,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.01,109.7,85.70
20807,3097437f-0ee8-4c8d-91a9-a1cc7bab3567,2014-12-21,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.0,109.3,85.39
20808,d449be7a-c70f-4dad-9934-615131e19777,2014-12-22,December 2014,12,2014,VICTORIA,Minor Dam,128.0,5.99,108.8,85.00
20809,1a8c173c-523b-4ef1-826c-0e4fb168fa6d,2014-12-23,December 2014,12,2014,VICTORIA,Minor Dam,128.0,5.99,108.8,85.00
20810,f13d9d37-fbfc-4f35-bdc3-87ef4d3680f2,2014-12-24,December 2014,12,2014,VICTORIA,Minor Dam,128.0,5.99,108.8,85.00
20811,baeabd2c-53db-4ce9-844b-8c8a896bdeb5,2014-12-25,December 2014,12,2014,VICTORIA,Minor Dam,128.0,5.99,108.8,85.00
20812,9563ed32-d3b4-4c0a-93a6-d172e9f1eaa4,2014-12-26,December 2014,12,2014,VICTORIA,Minor Dam,128.0,5.99,108.8,85.00
20813,9af3b2c3-e4cb-4f02-bdf7-f62e4369141a,2014-12-27,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.0,109.3,85.39
20814,e546bbf4-aa9d-46f8-bb36-4b25788f6679,2014-12-28,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.0,109.3,85.39
20815,5df24c8a-ad13-42e2-84f9-7a8cb7e8a339,2014-12-29,December 2014,12,2014,VICTORIA,Minor Dam,128.0,6.0,109.3,85.39
20816,8adb05ce-44c6-4c10-bb0f-15a707db3255,2014-12-30,December 2014,12,2014,VICTORIA,Minor Dam,128.0,5.99,108.8,85.00
20817,b7e39755-e2e2-489c-9cc9-74205d80aec9,2014-12-31,December 2014,12,2014,VICTORIA,Minor Dam,128.0,5.99,108.8,85.00
20818,98c62ed9-0f6d-4dd7-a78c-f1a4810158a7,2015-01-01,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.98,108.4,84.69
20819,1f4fc29a-1cd9-44a2-ac89-95d87e125e33,2015-01-02,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.98,108.4,84.69
20820,465d8653-83d9-44e0-b988-d696846ed886,2015-01-03,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.97,107.9,84.30
20821,055ad90f-2a59-4710-8da4-49c629e2b7b2,2015-01-04,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.97,107.9,84.30
20822,6aab28b6-b58c-496e-9227-3e55bf78b9ef,2015-01-05,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.97,107.9,84.30
20823,dc55e70a-5d6e-4fc5-9bd7-46aab19c31dd,2015-01-06,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.97,107.9,84.30
20824,07584817-61dc-4da2-8037-2e71a8fec744,2015-01-07,January 2015,1,2015,VICTORIA,Minor Dam,128.0,6.0,109.3,85.39
20825,635e25ac-ba12-4b1a-9c6d-88d00c23adb9,2015-01-08,January 2015,1,2015,VICTORIA,Minor Dam,128.0,6.01,109.7,85.70
20826,5191a80e-1371-4a55-84a8-38c48b6c1660,2015-01-09,January 2015,1,2015,VICTORIA,Minor Dam,128.0,6.01,109.7,85.70
20827,6ca246e9-1f4f-4a65-8df4-a32863378ccb,2015-01-10,January 2015,1,2015,VICTORIA,Minor Dam,128.0,6.0,109.3,85.39
20828,1c6e77a1-f043-4ae3-a039-27e391c7dc92,2015-01-11,January 2015,1,2015,VICTORIA,Minor Dam,128.0,6.0,109.3,85.39
20829,a74680ac-a325-40fc-844e-4d512c4bb3b5,2015-01-12,January 2015,1,2015,VICTORIA,Minor Dam,128.0,6.0,109.3,85.39
20830,84c5d384-f074-4767-b8c2-ef7119d785da,2015-01-13,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.99,108.8,85.00
20831,f0bca6d6-d289-46d6-9557-292e9afa37f2,2015-01-14,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.99,108.8,85.00
20832,e427d30b-c2fe-4b0f-85d4-011857d1ef70,2015-01-15,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.98,108.4,84.69
20833,11812f47-e5eb-4000-b94a-0d1532eec7fa,2015-01-16,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.98,108.4,84.69
20834,81390750-bdd5-4e5d-890d-adf6e652ab7e,2015-01-17,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.99,108.8,85.00
20835,57c619ba-98ec-43a6-9a59-b7e0fd1a55d0,2015-01-18,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.98,108.4,84.69
20836,6c32d538-f369-45cb-815d-b5c633aee621,2015-01-19,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.97,107.9,84.30
20837,6f02af95-68b6-42c6-a3ae-441c5d5ca601,2015-01-20,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.97,107.9,84.30
20838,933fd1f3-ec71-488a-8328-3bfaaf154f7f,2015-01-21,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.96,107.5,83.98
20839,de804e21-9b61-49e7-a67d-e3da94e17315,2015-01-22,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.95,107.1,83.67
20840,6764a590-fca5-42fd-8b1d-e4d2bd673010,2015-01-23,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.95,107.1,83.67
20841,2886293f-9f36-4443-8eea-8bfaefceba9f,2015-01-24,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.94,106.6,83.28
20842,8bb84c83-12af-46e6-97af-4560a90b4fd0,2015-01-25,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.93,106.2,82.97
20843,45f13ee8-b657-4478-8eaa-8a130068294b,2015-01-26,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.92,105.7,82.58
20844,998f1d33-54d5-43a7-99ff-1eb40a19fdae,2015-01-27,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.92,105.7,82.58
20845,939aa018-63b7-4be4-ae24-2c89938cedbb,2015-01-28,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.92,105.7,82.58
20846,8db4af82-8431-455c-96ba-c34e6994d26c,2015-01-29,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.91,105.3,82.27
20847,24536ecd-df89-4483-8a40-da1a0217c477,2015-01-30,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.89,104.4,81.56
20848,b504d7cd-e187-4255-b877-72f2f1d41061,2015-01-31,January 2015,1,2015,VICTORIA,Minor Dam,128.0,5.89,104.4,81.56
20849,f1d9e4b1-8ff6-413f-a431-ad1b4b0cfc12,2015-02-01,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.89,104.4,81.56
20850,4d7599e3-4725-40e7-a875-08cc2e18ebaa,2015-02-02,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.88,104.0,81.25
20851,cf2719e1-ca8e-4283-a0de-36ea8f5f0c9b,2015-02-03,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.88,104.0,81.25
20852,ba7beb0c-4d87-44d6-b323-9567af6f0742,2015-02-04,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.87,103.5,80.86
20853,37854c1a-ccb4-46db-9937-28b4c58585bf,2015-02-05,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.85,102.7,80.23
20854,07f7d9ef-4dae-4d39-800b-aeacc73e792c,2015-02-06,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.84,102.2,79.84
20855,d3959147-22b7-4cb4-8f87-dff8086af010,2015-02-07,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.83,101.8,79.53
20856,01949896-ba51-4cf8-9339-a6f54a364950,2015-02-08,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.82,101.3,79.14
20857,5f4cfedd-f822-4c58-a3c0-118ef79766f4,2015-02-09,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.82,101.3,79.14
20858,66a04ea4-55a8-4225-94ec-a9d46ec31e5f,2015-02-10,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.82,101.3,79.14
20859,4dcf2de5-abff-4a08-9ac3-6047a25c8475,2015-02-11,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.71,96.6,75.47
20860,8fa90b0d-222f-4ca8-af76-3d9bbfdaa33b,2015-02-12,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.69,95.8,74.84
20861,4c2549a5-d44a-4531-aeed-3325dfed3ec3,2015-02-13,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.63,93.3,72.89
20862,856175cb-5b1f-46b5-8227-4ee46b3c501a,2015-02-14,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.57,90.8,70.94
20863,d7a55c0a-9377-4932-8b42-7969a2736407,2015-02-15,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.52,88.8,69.38
20864,0c61a246-e7a0-43e8-8a7f-3964f5d3e499,2015-02-16,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.46,86.4,67.50
20865,167d1650-269b-4011-b2a7-dce59c79dbed,2015-02-17,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.42,84.9,66.33
20866,af8a0529-948a-4957-ae0f-62b2689ab9c9,2015-02-18,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.37,83.1,64.92
20867,74b29f8e-c2e7-4e8c-a4e4-8dc66f5565db,2015-02-19,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.31,80.9,63.20
20868,d6073c0a-9c3a-4267-9ae8-4ecf5d6f25d9,2015-02-20,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.25,78.7,61.48
20869,e75872dc-28bc-4ca1-88a5-495c607189b0,2015-02-21,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.18,76.1,59.45
20870,2e73cfff-8afb-4fcf-9fef-2a0ede6938cd,2015-02-22,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.14,74.8,58.44
20871,c90bbdee-616d-4be6-9ff6-b7fc5a41f569,2015-02-23,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.07,72.5,56.64
20872,1d75ffd2-229a-4e43-8037-6251be8aa949,2015-02-24,February 2015,2,2015,VICTORIA,Minor Dam,128.0,5.01,70.5,55.08
20873,50ea83a4-0ce6-44a4-9904-5188239d1cb9,2015-02-25,February 2015,2,2015,VICTORIA,Minor Dam,128.0,4.91,67.2,52.50
20874,9977820e-c38e-4da4-8bcf-f5f24e758530,2015-02-26,February 2015,2,2015,VICTORIA,Minor Dam,128.0,4.82,64.4,50.31
20875,7a6c2a9d-8d7c-42d2-b4d6-f993e0dc891a,2015-02-27,February 2015,2,2015,VICTORIA,Minor Dam,128.0,4.73,61.6,48.12
20876,4880ec95-2648-451b-ba34-db54074fdc74,2015-02-28,February 2015,2,2015,VICTORIA,Minor Dam,128.0,4.63,58.6,45.78
20877,e65d7b7f-bb7f-444b-9dfc-d2b459efac0a,2015-03-01,March 2015,3,2015,VICTORIA,Minor Dam,128.0,4.54,55.8,43.59
20878,356a9f2f-51db-4b1d-9f54-c712289e7d32,2015-03-02,March 2015,3,2015,VICTORIA,Minor Dam,128.0,4.44,52.7,41.17
20879,f96766f0-5ba6-4744-8bb7-13c6014ce395,2015-03-03,March 2015,3,2015,VICTORIA,Minor Dam,128.0,4.33,49.3,38.52
20880,a4aa7d04-87d0-4a74-9fa7-cc9f8c7f6f7b,2015-03-04,March 2015,3,2015,VICTORIA,Minor Dam,128.0,4.25,46.9,36.64
20881,cc7244ca-d26e-4f05-a61b-8b8d31c9e4e9,2015-03-05,March 2015,3,2015,VICTORIA,Minor Dam,128.0,4.15,44.0,34.38
20882,34e71bb5-beac-4b72-9f14-54216e8864ec,2015-03-06,March 2015,3,2015,VICTORIA,Minor Dam,128.0,4.03,40.6,31.72
20883,bdc62ef3-0156-463d-aeb5-2688bbe2c07e,2015-03-07,March 2015,3,2015,VICTORIA,Minor Dam,128.0,3.93,37.9,29.61
20884,bde351e5-f35f-4929-9026-94185fe5e6de,2015-03-08,March 2015,3,2015,VICTORIA,Minor Dam,128.0,3.83,35.3,27.58
20885,f9570934-c7a0-4dd8-beb8-1cbfdc456ef7,2015-03-09,March 2015,3,2015,VICTORIA,Minor Dam,128.0,3.71,32.2,25.16
20886,6d4f7358-163d-4b49-88c5-0b2e24a713de,2015-03-10,March 2015,3,2015,VICTORIA,Minor Dam,128.0,3.6,29.7,23.20
20887,a233bbe1-a3aa-4410-8ca8-8e49feedba5a,2015-03-11,March 2015,3,2015,VICTORIA,Minor Dam,128.0,3.47,26.9,21.02
20888,167ecd33-df64-40dc-93d8-913e2b6a1527,2015-03-12,March 2015,3,2015,VICTORIA,Minor Dam,128.0,3.36,24.6,19.22
20889,b38a0ae0-2fb6-4e10-9916-a0adca8b536f,2015-03-13,March 2015,3,2015,VICTORIA,Minor Dam,128.0,3.24,22.4,17.50
20890,efc04769-f096-44c5-b464-b307c6da1dcd,2015-03-14,March 2015,3,2015,VICTORIA,Minor Dam,128.0,3.11,20.2,15.78
20891,59f0488b-fe69-469e-b650-56b267a1647c,2015-03-15,March 2015,3,2015,VICTORIA,Minor Dam,128.0,2.37,10.2,7.97
20892,a04a45fc-4678-4b8d-9f05-25ad14f52ad0,2015-03-16,March 2015,3,2015,VICTORIA,Minor Dam,128.0,2.3626,10.1377,7.92
20893,46b807d2-8689-46eb-b39c-d5fd6cee221a,2015-03-17,March 2015,3,2015,VICTORIA,Minor Dam,128.0,2.35519,10.0753,7.87
20894,d0abcd84-c978-420c-b7b5-96eab66f1c02,2015-03-18,March 2015,3,2015,VICTORIA,Minor Dam,128.0,2.34779,10.013,7.82
20895,89304ac0-ca8c-43b6-98c0-d8bdf68144b5,2015-03-19,March 2015,3,2015,VICTORIA,Minor Dam,128.0,2.34039,9.95065,7.77
20896,1653b4cf-119a-41fe-acab-1483d1487bba,2015-03-20,March 2015,3,2015,VICTORIA,Minor Dam,128.0,2.33299,9.88831,7.73
20897,717c731d-c9f7-4d7a-9570-53bcd19b9dd4,2015-03-21,March 2015,3,2015,VICTORIA,Minor Dam,128.0,2.32558,9.82597,7.68
20898,0e805abe-c46c-4fa3-b3a1-71248cc6a151,2015-03-22,March 2015,3,2015,VICTORIA,Minor Dam,128.0,2.31818,9.76364,7.63
20899,d5ed9778-c31b-4926-89a3-e56e9cb6f6f4,2015-03-23,March 2015,3,2015,VICTORIA,Minor Dam,128.0,2.31078,9.7013,7.58
20900,e8d777dc-8fac-46e0-bd98-2a6f3e966890,2015-03-24,March 2015,3,2015,VICTORIA,Minor Dam,128.0,2.30338,9.63896,7.53
20901,ade95000-0354-422c-a3a6-2287aebe9701,2015-03-25,March 2015,3,2015,VICTORIA,Minor Dam,128.0,2.29597,9.57662,7.48
20902,abcecf1f-5dc0-40dd-b29e-e1c95c76ce5c,2015-03-26,March 2015,3,2015,VICTORIA,Minor Dam,128.0,2.28857,9.51429,7.43
20903,40d5711e-151e-4f4b-8c2c-612f88d153f1,2015-03-27,March 2015,3,2015,VICTORIA,Minor Dam,128.0,2.28117,9.45195,7.38
20904,0ae5a875-2bc8-4c62-9ad5-49ebde299a21,2015-03-28,March 2015,3,2015,VICTORIA,Minor Dam,128.0,2.27377,9.38961,7.34
20905,2d314eb4-cdbd-4a6b-b329-51828a842e16,2015-03-29,March 2015,3,2015,VICTORIA,Minor Dam,128.0,2.26636,9.32727,7.29
20906,4166b175-4bba-46a6-bc8e-577cd020c754,2015-03-30,March 2015,3,2015,VICTORIA,Minor Dam,128.0,2.25896,9.26494,7.24
20907,3455007c-12be-442e-9338-679e492966e6,2015-03-31,March 2015,3,2015,VICTORIA,Minor Dam,128.0,2.25156,9.2026,7.19
20908,22a2fe4d-be22-45c0-b324-5b38be03eee6,2015-04-01,April 2015,4,2015,VICTORIA,Minor Dam,128.0,2.24416,9.14026,7.14
20909,70ee12ba-c176-4bcf-a006-58747a9b9c08,2015-04-02,April 2015,4,2015,VICTORIA,Minor Dam,128.0,2.23675,9.07792,7.09
20910,c404e95e-972a-48a5-a81c-502c3dca7ec9,2015-04-03,April 2015,4,2015,VICTORIA,Minor Dam,128.0,2.22935,9.01558,7.04
20911,96a53e9c-b367-4325-9dab-ba9f1f49d466,2015-04-04,April 2015,4,2015,VICTORIA,Minor Dam,128.0,2.22195,8.95325,6.99
20912,85debe1c-e6c4-4555-a67b-b2a5c0b6204f,2015-04-05,April 2015,4,2015,VICTORIA,Minor Dam,128.0,2.21455,8.89091,6.95
20913,adaad5c4-e88f-4835-97ea-42c15bd855d8,2015-04-06,April 2015,4,2015,VICTORIA,Minor Dam,128.0,2.20714,8.82857,6.90
20914,7da55fe8-5a68-4648-b07a-1ded24d6caa6,2015-04-07,April 2015,4,2015,VICTORIA,Minor Dam,128.0,2.19974,8.76623,6.85
20915,3f761ec3-5d6f-433f-8fee-61c6e2d75c5a,2015-04-08,April 2015,4,2015,VICTORIA,Minor Dam,128.0,2.19234,8.7039,6.80
